et_title_product_id,et_title_product_name,et_title_variation_id,et_title_variation_name,et_title_parent_sku,et_title_variation_sku,et_title_variation_price,ps_gtin_code,et_title_variation_stock,ps_minimum_purchase_quantity,ps_maximum_purchase_quantity,ps_maximum_purchase_quantity_start_date,ps_maximum_purchase_quantity_time_period,ps_maximum_purchase_quantity_end_date,et_title_reason
2312689680,Bibit Buah Lengkeng Pingpong,60960418659,,,,45000,,1997,0,,,,,
2312689676,Bibit Tanaman Buah Kesemek,60960402513,,,,39690,,1993,0,,,,,
2312689674,Bibit Tanaman Buah Ajaib Miracle Fruit,60960418614,,,,35640,,1987,0,,,,,
2312689662,Bibit Tanaman Buah Cery Barbados,60960418601,,,,24219,,1991,0,,,,,
2312689655,Bibit Jambu Kristal cangkok lebih cepat berbuah,70960402369,,,,49900,,1984,0,,,,,
2312689653,AF Bibit Tanaman Buah Durian Kumbokarno,60960402389,,,,48600,,1999,0,,,,,
2312689651,AF Bibit Tanaman Buah Mangga Mahatir,60960402388,,,,35100,,1997,0,,,,,
2312689650,AF Bibit Buah Jeruk Nipis - Tinggi 40cm,50960418550,,,,25000,,1951,0,,,,,
2312689648,AF durian d24 kaki tiga,30960402678,,,,103500,,1999,0,,,,,
2312689647,AF Bibit Buah Durian Pelangi - Tinggi 60cm,60960402265,,,,70000,,1999,0,,,,,
2312689645,AF Tanaman Durian Duri Hitam Kaki 3 - Tinggi 1 Meter,60960402259,,,,130000,,1999,0,,,,,
2312689644,Bibit Tanaman Obat Mengkudu 40cm,40960418462,,,,23400,,1997,0,,,,,
2312689643,AF BIBIT TANAMAN BUAH MANGGIS,50960402280,,,,39690,,1998,0,,,,,
2312685141,Tanaman Daun berrys and cream mint,60960402128,,,,9900,,1984,0,,,,,
2312685139,Tanaman Hias Bunga Gantung PETUNIA,50960402156,,,,20000,,1999,0,,,,,
2312685137,Bunga dahlia orange berbunga,70960418203,,,,19800,,1996,0,,,,,
2312685134,Tanaman hias Soka Jepang Pink,60960418253,,,,14900,,1994,0,,,,,
2312685133,Bibit Tanaman Hias Philo Katak,60960418224,,,,24900,,1992,0,,,,,
2312685132,Tanaman kuping gajah,50960419272,,,,28350,,1999,0,,,,,
2312685131,Bunga dahlia Ungu kondisi berbunga,21865329538,,,,19800,,1989,0,,,,,
2312685130,Tanaman bunga kemuning,21865320934,,,,14900,,1817,0,,,,,
2312685123,Bunga Krisan Pot bebas pilih warna sukasuka termurah.,21865329514,,,,12000,,1686,0,,,,,
2312685120,Tanaman Bunga Mawar Blackrose,70960401987,,,,9900,,1097,2,,,,,
2312685118,Calathea Zebrina / Zebra Hijau,30960401960,,,,21000,,1999,0,,,,,
2312685114,"anggrek dendrobium berbunga, kualitas bagus.",30960401958,,,,79000,,1999,0,,,,,
2312685111,Tanaman Bunga Mawar Merah,30960401937,,,,9900,,1913,0,,,,,
2312685110,Tanaman Kalanchoe holland berbunga lebat,40960418040,,,,34900,,1989,0,,,,,
2312685108,Tanaman Bunga Mawar Api / lidah api,40960418031,,,,9900,,1905,0,,,,,
2312685106,Anggrek bulan koleksi type G,70960418483,,,,135000,,1999,0,,,,,
2312685105,Tanaman Menthol Mint,40960417883,,,,9900,,1949,0,,,,,
2312685093,Tanaman Teratai Ungu sudah berbunga,40960417881,,,,39900,,1991,0,,,,,
2312685090,Tanaman hias kuping gajah daun tebal. karet type 2.,61174955062,,,,43000,,1999,0,,,,,
2312685089,Anggrek bulan koleksi type F,40960417875,,,,135000,,1999,0,,,,,
2312685087,Anggrek bulan koleksi type H,30960417959,,,,135000,,1999,0,,,,,
2312685086,"Bougenville Kuning, cukup langka.",40960401772,,,,33000,,1994,0,,,,,
2312685085,Calatea Black Lipstik,61174949713,,,,59000,,1999,0,,,,,
2312685084,Bunga dahlia merah Berbunga,40960401723,,,,19800,,1991,0,,,,,
2312685080,Tanaman obat herbal Inggu,40960417849,,,,19900,,1953,0,,,,,
2312685078,Tanaman Melati Belanda,30960401752,,,,54000,,1987,0,,,,,
2312679881,Tanaman kaktus hias orange head,30960402677,,,,65000,,1999,0,,,,,
2312679506,Tanaman Daun Sage,60960402267,,,,22000,,1995,0,,,,,
2312679504,Tanaman Sweet Basil Asli 100%,30960402034,,,,22410,,1988,0,,,,,
2312679500,Miana paket 10 tanaman,40960401613,,,,53100,,1999,0,,,,,
2312679499,Tanaman oregano,30960401689,,,,17910,,1964,0,,,,,
2312679492,BIBIT TANAMAN BUAH GENITU / KENITU/SAWO DURIAN,70960417739,,,,38000,,1999,0,,,,,
2312679491,Langka !! Tanaman Red Sufle Basil,30960401685,,,,31410,,1998,0,,,,,
2312679487,Bibit Tanaman Buah Long Mulberry,40960401524,,,,59900,,1997,0,,,,,
2312679482,Tanaman Mawar Kuning,40960401611,,,,9900,,1875,0,,,,,
2312679480,Tanaman Asli Eau De Cologne Mint Varietas asli 100%,30960417678,,,,9900,,1991,0,,,,,
2312679479,Tanaman Mawar Putih,40960401517,,,,9900,,1799,0,,,,,
2312679473,Bibit buah persik/ peach,30960417666,,,,59000,,1987,0,,,,,
2312679469,Tanaman Bunga Mawar Pink,40960401509,,,,9750,,1902,2,,,,,
2312679468,Bunga Mawar Candy garis merah,40960401497,,,,8900,,1993,0,,,,,
2312679464,Tanaman Mawar Pink Carasel,40960401496,,,,9900,,1990,0,,,,,
2312679461,Tanaman Daun Spearmint,40960401495,,,,14000,,1999,0,,,,,
2312679456,Tanaman Daun mint / Pappermint Berakar lebat dan daun rimbun.,40960401494,,,,9900,,7277,0,,,,,
2312679455,Tanaman Mawar red vanilla / syahdu,40960401493,,,,9900,,1951,0,,,,,
2312679454,Tanaman Hias Bunga Mawar Bicolor,30960417481,,,,9900,,1997,0,,,,,
2312679449,Mawar peach,40960401372,,,,9900,,1959,0,,,,,
2312679448,Tanaman Obat Pandan Wangi,40960401371,,,,19900,,1957,0,,,,,
2312679447,Tanaman Mawar Floribunda Colorado,30960417480,,,,11900,,1965,0,,,,,
2312679441,"Tanaman Lavender asli, wangi. Lavender Gold Creek",50960401251,,,,18900,,1809,0,,,,,
2312679438,Tanaman Mawar Floribunda Putih,40960417414,,,,13000,,1669,0,,,,,
2312679434,Bibit Tanaman Obat Lidah Buaya,50960401242,,,,19800,,1996,0,,,,,
2312679432,Tibit Tanaman Cincau Hijau,40960417402,,,,20250,,1987,0,,,,,
2312679429,tanaman bunga tabebuia kuning,50960401241,,,,19900,,1998,0,,,,,
2312679427,Bibit Tanaman Obat Binahong Hijau,40960417304,,,,16200,,1992,0,,,,,
2312679419,Tanaman Mawar Floribunda Merah,30960401159,,,,11000,,1784,0,,,,,
2312679415,Bibit Tanaman Obat Kelor,40960417303,,,,29900,,1997,0,,,,,
2312679414,Tanaman Lavender angelonia putih atau ungu,30960401158,,,,10125,,1964,0,,,,,
2312679411,Bibit Bunga Amaryllis Snowflake,30960401157,,,,25000,,1999,0,,,,,
2312679409,Tanaman Hias Caladium Dotted Totol,50960417196,,,,35000,,1999,0,,,,,
2312679407,Bibit Tanaman Obat Sirih Hitam,50960417171,,,,26000,,1972,0,,,,,
2312679406,Tanaman Cemara Kipas,70960400954,,,,17910,,1768,0,,,,,
2312679405,Bunga Dracena marginata atau Tricolour merah,70960400955,,,,13900,,1994,0,,,,,
2312679401,Bibit Tanaman Stevia,21865319937,,,,15300,,1907,0,,,,,
2312679399,Tanaman Hias Nona Makan Sirih Merah,40960417247,,,,26100,,1999,0,,,,,
2312679395,Tanaman Hias Aglonema Legacy,22058627210,,,,80000,,1999,0,,,,,
2312679392,Bunga Amarilis Merah,21865319930,,,,20250,,1991,0,,,,,
2312679390,tanaman dracena marginata atau tricolour putih,21865319929,,,,12900,,1999,0,,,,,
2312679387,tanaman bunga krisan kuning + pot,21865319903,,,,26100,,1989,0,,,,,
2312679385,Tanaman Hias Lollipop,30960400821,,,,13770,,1994,0,,,,,
2312679382,Tanaman Hias Melati Air,40960416986,,,,12000,,1986,0,,,,,
2312679379,Bibit Tanaman Hias Pinto Peanut 5 Pcs,21865319852,,,,19900,,1996,0,,,,,
2312679375,Tanaman Hias Agave,21865319851,,,,25200,,1982,0,,,,,
2312679374,Bibit Tanaman Hias Palem Botol 60cm up,21865319849,,,,29900,,1980,0,,,,,
2312679369,Bibit Tanaman Obat Binahong Merah/Gendola,30960416897,,,,16200,,1980,0,,,,,
2312679365,tanaman rambat bunga lampion / cherrybelle,30960400765,,,,34900,,1989,0,,,,,
2312679360,Bibit Tanaman Sayur Bawang Daun,30960400623,,,,14400,,1971,0,,,,,
2312679359,Bibit Tanaman Hidup Daun Bunga Acalypha Gantung,30960416755,,,,19900,,1984,0,,,,,
2312679357,Tanaman Bunga Rosela,21865319651,,,,12900,,1929,0,,,,,
2312679354,Bibit Bunga Anting India Ungu,70960400572,,,,45000,,1999,0,,,,,
2312679348,Bibit Tanaman Obat Akar Wangi,30960416761,,,,22000,,1998,0,,,,,
2312679346,Bibit Bunga Melati Kampung,70960400468,,,,13900,,1660,0,,,,,
2312679344,Bibit Tanaman Hias Palem Kuning 60cm,60960416616,,,,19800,,1872,0,,,,,
2312679341,tanaman Bunga hias song off India,60960416571,,,,13500,,1992,0,,,,,
2312679340,Tanaman daun hias puring jojon kuning,70960400461,,,,32319,,1999,0,,,,,
2312679337,BIBIT TANAMAN BUNGA KENANGA,50960416614,,,,29000,,1821,0,,,,,
2312679336,Tanaman Hias Puring Bangkok / Batik Bali,70960416474,,,,13500,,1998,0,,,,,
2312679335,Tanaman Torenia Ungu ( Bunga Mata Kucing ),70960416469,,,,11250,,1996,0,,,,,
2312679331,Tanaman Bunga Vinca (gantung),21865319512,,,,17910,,1999,0,,,,,
2312674090,Durian Montong kaki 3,21865319504,,,,76500,,1999,0,,,,,
2312673219,Durian musangking kaki 3,30960400764,,,,95000,,1999,0,,,,,
2312671780,AF Tanaman Durian Musangking 60cm,50960400295,,,,35000,,1999,0,,,,,
2312671777,AF Bibit Buah Apel Manalagi - Tinggi 60cm,40960400329,,,,35000,,1996,0,,,,,
2312671775,AF Bibit Buah Ara / Tin Black Genoa 30-40cm,30960400392,,,,85000,,1999,0,,,,,
2312671770,AF Bibit Tanaman Buah Durian Petruk,30960400388,,,,72000,,1998,0,,,,,
2312671769,AF Bibit Buah Jeruk Siam Madu - Tinggi 40cm,21865327869,,,,29900,,1998,0,,,,,
2312671768,AF Bibit Buah Ara / Tin Brown Turkey - Ukuran 30-40cm,30960400271,,,,75000,,1999,0,,,,,
2312671767,AF Bibit Tanaman Buah Durian Musangking 3 Kaki 80cm,70960416306,,,,81000,,1999,0,,,,,
2312671765,Bibit Tanaman Obat Mahkotadewa,30960400244,,,,25000,,1999,0,,,,,
2312671763,AF Bibit Buah Durian Simas - Tinggi 50cm,70960416271,,,,58500,,1999,0,,,,,
2312671761,AF Bibit Tanaman Buah Jeruk Lemon import california tanpa biji,30960416895,,,,39900,,1999,0,,,,,
2312671760,AF Bibit Buah Duku Palembang - Tinggi 40cm,30960416285,,,,39900,,1998,0,,,,,
2312671759,AF Bibit Buah Sirsak Madu - Tinggi 60cm,21865319242,,,,24300,,1994,0,,,,,
2312671757,AF Bibit Buah Alpukat Mentega - Tinggi 50cm,21865319237,,,,35000,,1997,0,,,,,
2312671754,AF Bibit Buah Cempedak Durian - Tinggi 40cm,21865327808,,,,35910,,1990,0,,,,,
2312671751,AF Bibit Buah Anggur Brazil / Anggur Pohon,30960400427,,,,28900,,1951,0,,,,,
2312671746,AF Bibit Buah Delima Merah - Tinggi 40cm,21865319131,,,,24300,,1982,0,,,,,
2312671745,AF Bibit Buah Anggur Merah,70960399982,,,,16119,,1974,0,,,,,
2312671744,AF Bibit Buah Anggur Hijau Lokal - Tinggi 25cm,30960416193,,,,17100,,1991,0,,,,,
2312671742,AF Bibit Buah Pear Asia ( Coklat ) - Tinggi 60-80cm,70960399969,,,,39900,,1999,0,,,,,
2312671739,AF Bibit Jambu Air Citra - Tanaman Buah Hidup-,30960400114,,,,24000,,1998,0,,,,,
2312671738,"AF Paket 30 Bibit Durian 10 Montong, 10 Bawor dan 10 Musangking.",30960416126,,,,1499000,,1999,0,,,,,
2312671737,Tanaman Murbei berbuah rimbun,40960399861,,,,11610,,1973,0,,,,,
2312671730,AF Bibit Buah Ara / Tin Purple Yordan - Ukuran 20 - 40cm,30960416087,,,,68000,,1994,0,,,,,
2312671723,AF Tanaman Durian Bawor 3 Kaki,30960416077,,,,80000,,1999,0,,,,,
2312671722,AF Bibit Tanaman Buah Srikaya Jumbo,40960416051,,,,35550,,1997,0,,,,,
2312671721,AF Bibit Buah Anggur Merah/Ungu/Hijau,60960399717,,,,16200,,1973,0,,,,,
2312671718,AF Bibit Durian Musangking -Tanaman Buah Hidup-,60960399708,,,,35100,,1998,0,,,,,
2312671717,AF Bibit Buah Ara / Tin Red Israel ( Khurtmani Fig ) - Ukuran 20 -,60960399706,,,,45000,,1993,0,,,,,
2312671716,Bibit Tanaman Hias Palem Sadeng 40cm,60960399705,,,,23400,,1996,0,,,,,
2312671715,AF BIBIT TANAMAN BUAH DELIMA HITAM,30960400768,,,,24300,,1997,0,,,,,
2312671714,AF Bibit Buah Durian Merah - Tinggi 50cm,50960416024,,,,55000,,1999,0,,,,,
2312671710,AF Bibit Buah Jeruk Nagami Manis - Tinggi 40-60cm,70960415756,,,,29700,,1998,0,,,,,
2312671709,AF Bibit Buah Pisang Cavendis - Tinggi 40cm,40960399657,,,,45000,,1996,0,,,,,
2312671704,AF Bibit Buah Jeruk Limo,30960416214,,,,26100,,1909,0,,,,,
2312671703,AF Bibit Tanaman Buah Rambutan Rapiah,60960415837,,,,25200,,1990,0,,,,,
2312671700,AF bibit buah kelengkeng,60960415836,,,,35000,,1999,0,,,,,
2312671698,AF Bibit Buah Apel Anna - Tinggi 60cm,40960399639,,,,29610,,1989,0,,,,,
2312671697,AF Bibit Tanaman Buah Jeruk Santang 60cm,30960415681,,,,29000,,1972,0,,,,,
2312671696,AF Bibit Tanaman Buah Durian Musang King,21865318631,,,,34200,,1999,0,,,,,
2312671695,Bibit Tanaman Buah Lychee 60cm,70960399462,,,,57900,,1966,0,,,,,
2312671693,AF Bibit Alpukat Mentega -Tanaman Buah Hidup-,70960399460,,,,29700,,1989,0,,,,,
2312671691,"paket 3 Bibit Tanaman Buah blackberry, Raspberry, murbei.",70960399458,,,,59900,,1990,0,,,,,
2312671689,AF Bibit Buah Alpukat Miki - Tinggi 60cm,70960399327,,,,35100,,1994,0,,,,,
2312671688,AF sepaket bibit buah tin,70960399326,,,,70000,,1999,0,,,,,
2312671686,AF Bibit Buah Tin Merah,60960415499,,,,45000,,1973,0,,,,,
2312671685,AF Bibit Tanaman Buah Jeruk Santang,60960415486,,,,40500,,1987,0,,,,,
2312671684,AF Paket 5 Bibit Tanaman Buah Jambu dan Mangga,70960399324,,,,103500,,1997,0,,,,,
2312671671,Tanaman Murbei Kondisi berbuah dan berakar kuat,70960416430,,,,13900,,3,0,,,,,
2312671667,bibit tanaman jadi Jambu Kristal,60960399235,,,,23400,,1998,0,,,,,
2312671666,AF Bibit Kelengkeng Kristal/crystal -Tanaman Buah Hidup-,60960399236,,,,39000,,1990,0,,,,,
2312671665,Tanaman Jambu air mawar,50960416213,,,,27900,,1963,0,,,,,
2312671663,"AF Paket 5 Bibit Durian Merah, Montong, Musangking, Bawor, Pelangi",60960399229,,,,250000,,1999,0,,,,,
2312671662,AF Bibit Durian Musangking Kaki 3 Tiga - Pohon Buah Duren Musang,60960399228,,,,85500,,1999,0,,,,,
2312671661,AF Bibit Durian Musangking Kaki 3 Tiga - Pohon Buah Duren Musang King,50960399094,,,,95000,,1999,0,,,,,
2312671660,Tanaman buah Leci Biwa Kondisi berbuah atau berbunga,30960415313,,,,27900,,1883,0,,,,,
2312671659,Bibit Tanaman Buah Kelengkeng Aroma Durian,30960415311,,,,44910,,1998,0,,,,,
2312671658,AF Tanaman Bibit Buah Durian Montong / Duren Monthong,30960415310,,,,45000,,1999,0,,,,,
2312665700,Bunga Azalea pink,21865326778,,,,23490,,1996,0,,,,,
2312665079,AF DURIAN PELANGI KAKI TIGA,30960415309,,,,105000,,1999,0,,,,,
2312665076,Bibit Tanaman Hias Garlic Vine Rambat 40cm,40960398989,,,,18549,,1992,0,,,,,
2312665074,Tanaman Hias Aglonema Super Red Cochin,41174936764,,,,95000,,1999,0,,,,,
2312665071,Bibit Tanaman Bunga Angelonia,30960399039,,,,11900,,1992,0,,,,,
2312665067,Tanaman Hias Agapanthus Putih,30960399002,,,,36000,,1999,0,,,,,
2312665066,Tanaman puring jet murah meriah,30960398846,,,,15000,,1986,0,,,,,
2312665065,Bibit Tanaman Obat Kecombrang,60960415032,,,,19900,,4373,0,,,,,
2312665063,Tanaman Bunga Mawar Batik Kuning,60960415031,,,,9900,,1758,0,,,,,
2312665062,AF DURIAN MERAH KAKI TIGA,30960398842,,,,103500,,1999,0,,,,,
2312665060,Bibit Tanaman Obat Catnip,60960415028,,,,22410,,1997,0,,,,,
2312665058,Bibit Tanaman Bunga Air Mata Pengantin,60960414910,,,,45000,,1992,0,,,,,
2312665057,Tanaman Hias Tabebuia Kuning,30960398683,,,,27900,,1968,0,,,,,
2312665053,Bibit Tanaman Obat Serai Wangi,30960398682,,,,14900,,1925,0,,,,,
2312665052,Bibit Tanaman Hias Amaryllis Ringgo,60960414906,,,,26000,,1994,0,,,,,
2312665051,Bibit Tanaman Hias Wijaya Kusuma Bangkok,21865317962,,,,44100,,1998,0,,,,,
2312665050,Palem Bismark Silver 50cm,30960398671,,,,350000,,1999,0,,,,,
2312665048,Bibit Tanaman Hias White caladium,61174910456,,,,27000,,1998,0,,,,,
2312665046,Bibit Tanaman Hias Garlic Vine Rambat,30960398665,,,,18630,,1990,0,,,,,
2312665045,Tanaman Bunga Mawar Merah Putih,30960398664,,,,9900,,1909,0,,,,,
2312665043,Tanaman Bunga kaliandra Merah,21865317755,,,,22500,,1999,0,,,,,
2312665041,Tanaman bidara sudah bercabang.,30960398650,,,,16900,,97106,0,,,,,
2312665039,Tanaman Brokoli hias,70960414655,,,,9900,,1995,0,,,,,
2312665036,Bibit Tanaman Hias Amaryllis Snowflake kuncup siap berbunga.,70960414654,,,,26000,,1998,0,,,,,
2312665035,Tanaman kuping gajah karet,41174915988,,,,45000,,1999,0,,,,,
2312665034,Teratai Kuning jenis Chroma tella,50960414618,,,,39900,,1999,0,,,,,
2312665032,TANAMAN HIAS BUNGA TEMBELEKAN / lamtana,21865317747,,,,13500,,1997,0,,,,,
2312665030,"anggrek bulan berbunga, warna ungu dan putih.",41174915987,,,,120000,,1999,0,,,,,
2312665028,Tanaman Bunga Mawar Salem,30960398440,,,,9900,,1745,0,,,,,
2312665026,anggrek bulan koleksi type A,30960398435,,,,135000,,1999,0,,,,,
2312665023,Tanaman Hias Bunga Cempaka Gondok Jumbo,50960414616,,,,29900,,1909,0,,,,,
2312665020,Bunga Bougenville varigata merah,70960414460,,,,44900,,1999,0,,,,,
2312665019,Tanaman Bunga Mawar Ungu Lavender,60960414490,,,,9900,,1772,0,,,,,
2312665017,Tanaman palem phoenix atau ponix,21865317603,,,,26100,,1988,0,,,,,
2312665012,Tanaman kemuning mikro,21865317602,,,,29900,,1983,0,,,,,
2312665010,Tanaman azalea merah subur,70960398140,,,,22410,,1995,0,,,,,
2312665009,Tanaman Obat Mint Series (Paket Hemat 4in1),60960414475,,,,27900,,1927,0,,,,,
2312665006,Kaktus import korea Merah ruby,50960414364,,,,99000,,1999,0,,,,,
2312665005,Tanaman bunga dahlia kuning kondisi berbunga.,70960398138,,,,22000,,1992,0,,,,,
2312665003,"Tanaman Melati Tuscany tumpuk, bunga besar superwangi.",50960414363,,,,35000,,8392,0,,,,,
2312665002,Bibit Tanaman Obat Lemon Balm 30cm,70960398137,,,,14900,,1990,0,,,,,
2312665001,Bibit tanaman jadi bunga mawar merah Putih termurah grosir murah,21865317430,,,,9900,,1997,0,,,,,
2312664998,Tanaman thyme,30960398073,,,,16200,,1980,0,,,,,
2312664995,Bibit Bunga Acalypha Gantung,21865317422,,,,14900,,1941,0,,,,,
2312664992,Anggrek bulan koleksi type I,21865317421,,,,135000,,1999,0,,,,,
2312664991,Grosir Bibit tanaman jadi bunga Alamanda putih termurah,21865325866,,,,26000,,1983,0,,,,,
2312664990,Tanaman Bunga Mawar Hijau Daun,70960397916,,,,9900,,1970,0,,,,,
2312664988,Grosir Bibit Tanaman bunga Mawar Mix (10pc/kg),70960397897,,,,64900,,1997,1,,,,,
2312664987,Bibit tanaman jadi bunga mawar merah / candy termurah grosir murah,70960414125,,,,9900,,1996,0,,,,,
2312664985,AF BIBIT TANAMAN BUAH APEL ANA MANALAGI MALANG,70960414046,,,,31500,,1994,0,,,,,
2312664983,Bibit Tanaman Bunga Portulaca,60960393977,,,,20000,,1968,0,,,,,
2312664981,Bibit tanaman jadi bunga Alamanda Kuning murah grosir termurah,70960397770,,,,25000,,1991,0,,,,,
2312664979,Bibit tanaman jadi bunga Alamanda coklat murah grosir termurah,60960397870,,,,26000,,1998,0,,,,,
2312664974,Bibit bunga bougenville varigata merah fanta,60960397859,,,,49000,,1991,0,,,,,
2312664971,Bibit tanaman Hias Palem Chamaedorea 60cm,60960397858,,,,29900,,1875,0,,,,,
2312664970,Tanaman Bunga Gloxinia Ungu,70960397672,,,,40500,,1990,0,,,,,
2312664969,Tanaman Bunga Mawar batik merah putih / Candy pink,60960397768,,,,9900,,1783,2,,,,,
2312664965,Tanaman Bunga Mawar Hijau,40960393899,,,,9900,,1157,2,,,,,
2312664964,tanaman climbing rose putih (mawar rambat putih),60960397763,,,,12900,,1383,0,,,,,
2312664963,Tanaman Mawar ungu super wangi,40960393898,,,,9900,,1884,0,,,,,
2312664961,Bibit Tanaman Anggrek GoldenShower,21865317429,,,,44900,,1998,0,,,,,
2312664960,Tanaman Hias Philodendron Monstera,70960393790,,,,39900,,1996,0,,,,,
2312664958,Bibit Tanaman Hias Keladi Tengkorak,70960393791,,,,53910,,1996,0,,,,,
2312664957,Tanaman Hias Begonia Putih/Mera,70960397606,,,,25200,,1995,0,,,,,
2312664954,Tanaman Jadi anggrek tanah grosir termurah,70960397607,,,,13500,,1992,0,,,,,
2312664953,Bunga Wijaya kusuma kepiting kondisi berbunga (stock terbatas),70960393784,,,,29900,,1928,0,,,,,
2312664948,AF bibit jambu air king rose unggul | Tanaman buah jambu king rose,21865325509,,,,28410,,1863,0,,,,,
2312664946,"Paket Tanaman Mawar 10 tanaman, kondisi berbunga",60960397504,,,,64800,,1950,1,,,,,
2312664945,Bibit Tanaman Hias Hujan Emas,60960397503,,,,18000,,1939,0,,,,,
2312664944,TANAMAN JADI BUNGA TERATAI PUTIH,60960393711,,,,38900,,1938,0,,,,,
2312664943,Bibit tanaman jadi bunga mawar Batik / Candy murah grosir termurah,60960397502,,,,9900,,1958,0,,,,,
2312664942,Tanaman Bougenville Putih Variegata ( Bunga Kertas ),40960393527,,,,29900,,1935,0,,,,,
2312664941,tanaman Climbing rose pink (mawar rambat),60960397415,,,,13500,,1029,0,,,,,
2312664935,Grosir Paket 12 Tanaman Hias Bunga Mawar ongkir 1 kg,60960397416,,,,69900,,1991,0,,,,,
2312664934,Paket Tanaman Mawar 10 Warna Paket Tanaman Mawar 10 Warna,60960397417,,,,64900,,1990,1,,,,,
2312664932,Tanaman Bunga hortensia sudah berbunga harga per tanaman (1kg muat 3),40960393528,,,,29900,,1875,0,,,,,
